Census Tract,Total Population,California County,ZIP,Approximate Location,CES 4.0 Score,Pollution Burden Score,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Unemployment,Housing Burden,Pop. Char. Score,PovertyRate,lapophalfshare,lalowihalfshare,lapop1share,lalowi1share,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%),Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,LATractsVehicle_20,CVD Risk Level
6037480600,8038,Los Angeles,91030,South Pasadena,18.9,6.85,20.42,3.9,6.75,4,5.5,18,2.77,10.4,7.52,1.52,,,14.8,73.49,11.6,19.4,47.7,5.87,0.02,21.6,5.36,1,0,0,0,0,0,0,0,Mild
6087100900,4397,Santa Cruz,95062,Santa Cruz,9.92,3.57,30.59,2.88,9.64,4.6,4.8,18,2.78,17.2,47.8,12,2.68,0.38,7.03,77.12,15.8,18,75.1,0.48,0,2.73,3.66,1,0,0,0,0,0,0,0,Moderate
6073008305,1460,San Diego,92037,San Diego,14.6,5.28,5.17,2.82,3.82,2.8,2.4,30,2.78,28.9,17,9.18,,,16.8,77.6,5.55,26.3,38.4,4.45,0,29,1.78,1,0,1,0,0,0,1,0,Mild
6111002800,6693,Ventura ,93001,Unincorporated Ventura County area,21.7,7.83,36.15,2.89,7.83,8.1,4,16,2.78,12.6,42.5,13,0.23,0.1,13.9,73.76,12.3,30.3,63,0.84,0.19,3.44,2.08,1,0,0,0,0,0,0,0,Mild
6037700400,5162,Los Angeles,90048,West Hollywood,19.7,7.07,21.13,3.59,9.92,1.3,4.3,19,2.79,10.4,,,,,3.86,81.77,14.3,7.48,77.2,1.49,0,6.84,6.97,1,0,0,0,0,0,0,0,Moderate
6037576700,3935,Los Angeles,90803,Long Beach,11.9,4.27,17.3,3.81,7.25,9.5,4.3,19,2.8,10.3,22.7,5.25,0,0,6.68,70.24,23,15.4,62.4,8.87,0,9.89,3.43,1,0,0,0,0,0,0,0,Mild
6079011300,7298,San Luis Obispo,93405,San Luis Obispo,13.1,4.69,17.69,4.33,5.92,8.4,4.5,16,2.8,16.1,46.5,12.1,10.98,2.81,11.9,72.35,15.7,21.9,62.3,1.92,0.88,8.26,4.66,1,0,0,0,0,0,0,0,Mild
6037278001,2508,Los Angeles,90045,Los Angeles,19.2,6.86,26.3,3.85,11.7,1.1,0.5,21,2.8,16.3,39,10.8,,,13.6,74.36,12,29.7,46.3,4.23,0,14.3,5.26,1,0,0,0,0,0,0,0,Moderate
6097154302,3848,Sonoma ,95465,Unincorporated Sonoma County area,9.99,3.56,13.32,5,6.4,5.2,6.5,17,2.81,12.4,100,21.7,100,21.77,5.48,55.02,39.5,4,82.5,1.64,1.3,1.3,9.23,0,0,0,0,0,0,0,0,Mild
6083000400,5426,Santa Barbara,93101,Santa Barbara,9.65,3.42,39.33,2.89,8.4,2.3,5.1,20,2.82,11,73.1,13.9,0.09,0.01,8.22,71.08,20.7,13.8,79.2,0,0,5.88,0.98,1,0,0,0,0,0,0,0,Mild
6073016614,3987,San Diego,92071,Santee,11.4,4.05,36.45,3.81,10,7.1,3.1,8.8,2.83,10.2,28.4,4.02,,,16.2,75.92,7.88,17.8,70.7,0.58,0,3.89,6.92,1,0,0,0,0,0,0,0,Moderate
6113010704,2659,Yolo ,95616,Davis,8.81,3.12,25.33,0,9.91,1.5,2.3,29,2.83,26.4,,,,,6.54,80.82,12.6,16.2,60.3,2.59,0,14.4,6.43,1,0,0,0,0,0,1,0,Moderate
6037275602,12100,Los Angeles,90094,Los Angeles,19.2,6.8,26.75,4.18,9.17,1.6,4.6,20,2.83,10.3,11.6,1.5,,,16.8,74.74,8.39,13.6,52.6,6.57,0,23.1,3.98,1,0,0,0,0,0,0,0,Mild
6083001208,4331,Santa Barbara,93109,Santa Barbara,9.89,3.49,15.79,3.24,7.12,8,11,14,2.83,18.5,44.9,9.01,0.04,0.01,7.9,77.49,14.6,24.8,67.5,2.31,1.09,2.36,1.92,1,0,0,0,0,0,0,0,Mild
6097154304,2455,Sonoma ,95421,Unincorporated Sonoma County area,12.9,4.52,25.3,4.3,8.03,5.7,5.5,13,2.86,10.7,100,23.5,100,23.5,7.54,64.64,27.8,9.53,78.7,0,4.52,3.22,4.03,0,0,0,0,0,0,0,0,Mild
6097152202,6510,Sonoma ,95409,Santa Rosa,8.45,2.96,29.58,3.43,7.47,10,5,18,2.86,12.6,61.3,18.1,,,8.79,66.67,24.5,23.9,66.4,0.45,0,5.15,4.02,1,0,1,0,1,1,1,1,Mild
6065044917,5033,Riverside ,92270,Rancho Mirage,8.29,2.9,28.44,NA,8.78,1.2,5.2,24,2.86,13.3,95,18.8,58.34,10.87,1.95,38.72,59.3,6.56,89.3,1.69,2.38,0,0,1,0,0,0,0,0,0,0,Mild
6111001204,3036,Ventura ,93060,Unincorporated Ventura County area,17.3,6.05,26.46,3.72,5.41,18,2.9,15,2.86,13.2,99.9,30.7,99.79,30.65,12.3,76.28,11.3,54.8,40.4,1.02,0.46,0.4,2.8,0,0,0,0,0,0,0,0,Mild
6083002005,5691,Santa Barbara,93455,Orcutt,9.19,3.19,41.11,2.79,10.3,7.3,5.9,11,2.88,11.8,69.8,14.5,7.52,2.22,13.2,67.3,19.4,22.4,68,0.46,1.92,1.83,5.38,1,0,0,0,0,0,0,0,Moderate
6073019303,7921,San Diego,92084,Unincorporated San Diego County area,17.1,5.96,19.28,4.1,6.99,12,5.1,15,2.88,19.1,76.3,20.7,69.75,17.91,13.3,73.56,13.1,39.3,52.2,1.06,0.2,2.63,4.54,1,0,0,0,0,0,0,0,Mild
6037464000,5623,Los Angeles,91106,Pasadena,18.8,6.53,20.98,4.68,7.14,2.7,7.5,16,2.88,10.1,41.6,6.53,,,10.4,71.46,18.1,15.8,45.6,9,0,24.2,5.32,1,0,0,0,0,0,0,0,Mild
6087122003,7248,Santa Cruz,95003,Aptos,12.7,4.38,20.9,5.9,6.53,5,2.6,20,2.9,14.1,36,7.72,11.45,2.94,10.8,69.62,19.5,16.2,74.5,0.28,0.59,3.31,5.08,1,0,0,0,0,0,0,0,Mild
6073008345,4012,San Diego,92122,San Diego,14.8,5.11,16.52,4.17,6,1,8.6,23,2.91,12.6,66.8,11.3,9.46,0.72,4.66,67.85,27.4,12.2,69.4,2.34,0,13.6,2.32,1,0,0,0,0,0,0,0,Mild
6087100800,6608,Santa Cruz,95062,Santa Cruz,13.2,4.55,23.92,2.96,7.87,6.4,4.8,27,2.91,22.3,23.9,10.3,,,7.16,82.58,10.2,26.6,60.8,1.45,0.3,4.31,6.49,1,0,1,0,0,0,1,0,Mild
6113010606,7745,Yolo ,95618,Davis,13.2,4.55,22.13,3.76,8.38,4.6,6.1,15,2.92,22.7,49.1,13.6,0.33,0.1,11.1,76.33,12.5,9.74,63.7,2.58,0.97,16.1,6.78,1,0,1,0,0,0,1,0,Mild
6097151203,4460,Sonoma ,94931,Cotati,7.56,2.58,37.42,3.82,9.76,4.8,3.3,15,2.93,15.6,46.9,9.5,4.68,0.66,13.9,67.22,18.8,14.4,79.9,0.27,0,2.25,3.09,1,0,0,0,0,0,0,0,Moderate
6075015600,3506,San Francisco,94118,San Francisco,10.1,3.45,21.25,3.91,7.26,9.9,2,17,2.94,14.7,,,,,7.22,75.73,17,14.6,38.3,2.51,0.4,36.2,7.96,1,0,0,0,0,0,0,0,Mild
6067007904,5585,Sacramento ,95628,Carmichael,9.71,3.31,42.95,2.98,10.6,9.2,5.1,6.5,2.94,11.7,63.6,10.8,,,11.9,72.62,15.4,13.7,72.4,0.95,0.36,3.88,8.67,1,0,0,0,0,0,0,0,Moderate
6073019002,2175,San Diego,92028,Unincorporated San Diego County area,15.9,5.44,26.6,3.3,12.5,20,2.2,7.7,2.94,10.7,100,25.1,100,25.12,10,73.15,16.8,37.4,54,2.11,0.18,5.47,0.69,0,0,0,0,0,0,0,0,High
6073008343,5067,San Diego,92122,San Diego,9.43,3.21,18.51,3.49,7.75,8,3.2,19,2.94,26.2,,,,,8.01,83.4,8.58,18.7,44.6,0.99,0,31.2,4.42,1,0,0,0,0,0,1,0,Mild
6059042335,6869,Orange ,92677,Laguna Niguel,10.9,3.69,14.74,4.13,6.57,3.7,5.8,19,2.95,10.2,40.2,7.56,,,12.3,78.16,9.49,15.7,59.7,0.57,0,16.2,7.67,1,0,0,0,0,0,0,0,Mild
6087121401,2755,Santa Cruz,95062,Live Oak,13.6,4.63,27.64,2.52,8.72,14,3.8,18,2.95,14.6,97.8,27.3,0.1,0.04,7.59,70.16,22.2,22.7,67.5,1.09,2.21,4.75,1.63,1,0,0,0,0,0,0,0,Mild
6061021322,20899,Placer ,95747,Unincorporated Placer County area,16.5,5.59,30.69,3.03,14.6,6.2,3.4,9.2,2.96,11,100,21,97.64,20.54,17.9,68.02,14,14.5,55.9,2.69,0.08,22.8,3.9,1,0,0,0,0,0,0,0,High
6007000700,4626,Butte ,95926,Chico,16.6,5.6,56.56,3.12,11,3.5,1.1,8.7,2.98,16.6,32.5,10.4,,,9.71,74.69,15.6,11,84.2,0.11,0,2.92,1.69,1,0,1,0,0,0,1,0,Moderate
6113010505,5047,Yolo ,95776,Unincorporated Yolo County area,19.1,6.42,25.53,3.02,9.19,5.4,5.8,16,2.98,15.6,77.5,15.9,26.71,5.28,14.8,74.16,11,14.1,54.9,2.81,1.88,19.3,6.9,0,0,0,0,0,0,0,0,Mild
6079012502,5572,San Luis Obispo,93422,Atascadero,10.7,3.59,39.02,3.48,8.4,7.1,3.8,13,2.98,10.5,70.4,15.4,3.14,0.8,14.3,76.53,9.08,25.3,70.3,0.27,0,0.27,3.82,1,0,0,0,0,0,0,0,Mild
6087121600,6578,Santa Cruz,95062,Pleasure Point,8.21,2.75,30.23,2.86,9.5,12,1.3,20,2.98,13.1,64.8,12.3,14.35,2.73,4.91,76.89,18.2,24.1,70.3,1.7,0.36,2.55,0.91,1,0,0,0,0,1,0,1,Moderate
6065044805,1590,Riverside ,92264,Palm Springs,9.67,3.24,27.15,NA,12,0,2.6,23,2.99,12.3,60.6,14.6,0,0,2.39,55.85,41.7,11.5,80.2,1.01,0,3.2,4.03,1,0,0,0,0,0,0,0,Moderate
6079011200,8150,San Luis Obispo,93405,Unincorporated San Luis Obispo County area,17.9,6.01,17.46,2.12,5.76,4.8,4.9,42,2.99,51,42.3,20.8,5.51,1.9,3.8,82.53,13.6,10.3,78.7,0.93,0.36,4.96,4.7,1,0,1,0,0,0,1,0,Mild
6111002500,5374,Ventura ,93001,San Buenaventura (Ventura),21.4,7.18,53.83,3.9,9.71,2.9,3.5,14,2.99,10.3,40.4,7.77,3,0.81,8.71,68.44,22.8,17.7,74.6,0.82,1.8,2.64,2.27,1,0,0,0,0,0,0,0,Moderate
6039000104,4503,Madera ,93644,Oakhurst,11.9,3.98,27,3.52,7.19,11,3,16,2.99,18.7,92.2,33.7,72.15,22.92,10.4,61.45,28,18.6,73.6,0,0.31,5.62,1.75,0,0,0,0,0,0,1,0,Mild
6059042334,5453,Orange ,92677,Laguna Niguel,10.6,3.56,15.34,4.88,7.19,4.2,4.7,16,3,14,9.53,0.3,,,8.58,73.83,17.5,14.5,56.6,1.93,0,14.8,11.9,1,0,0,0,0,0,0,0,Mild
6059063301,2946,Orange ,92627,Costa Mesa,19.5,6.52,44.15,0.84,9.37,3.9,4.6,18,3,11.4,,,,,7.54,84.32,8.15,12.8,82.3,1.53,0,2.58,0.71,1,0,0,0,0,0,0,0,Mild
6001400400,4007,Alameda ,94609,Oakland,12.3,4.13,49.61,4.44,8.08,4.8,2.5,14,3,11.3,2.16,0.43,,,9.38,78.79,11.8,12.1,63.7,6.64,0.87,10.4,6.16,1,0,0,0,0,0,0,0,Mild
6029003812,4405,Kern ,93312,Bakersfield,16.7,5.56,27.55,4.06,10.1,6.9,7,10,3,10.1,24.9,3.72,,,12.3,70.44,17.1,28,59.1,0.93,0,10,1.82,1,0,0,0,0,0,0,0,Moderate
6073018512,3960,San Diego,92057,Oceanside,12.2,4.08,21.2,3.34,8.53,10,3.7,21,3.01,11.3,73,27.5,8.36,2.64,6.64,46.82,46.5,24.7,63.5,6.79,0,2.8,2.12,1,0,1,0,0,0,1,0,Mild
6085509303,3563,Santa Clara,94043,Mountain View,14.2,4.73,19.77,2.72,8.77,11,2.2,21,3.01,13.6,,,,,9.74,70.59,19.6,15.3,36.4,4.27,0,35.5,8.42,1,0,0,0,0,0,0,0,Mild
6113010511,3422,Yolo ,95616,Davis,9.6,3.19,25.33,2.96,9.91,2.4,5.8,12,3.01,29.4,56.6,22.8,,,7.8,73.29,18.9,13.3,57.1,0.32,0.96,19.1,9.12,1,0,1,0,1,1,1,1,Moderate
6065045119,2772,Riverside ,92260,Palm Desert,7.85,2.6,19.27,4.4,8.75,9.7,4.1,15,3.02,11,95.7,23.4,2.21,0.59,8.44,71.75,19.8,23.1,61.5,1.48,0.51,11.7,1.62,1,0,0,0,0,0,0,0,Mild
6079010701,5437,San Luis Obispo,93402,Los Osos,7.24,2.39,48.9,3.3,8.96,7.5,4.3,14,3.02,11.4,94.3,23,43.2,13.12,11.8,68.44,19.7,18,72.7,0.31,1.43,5.76,1.73,1,0,0,0,0,0,0,0,Mild
6059001503,5049,Orange ,92821,Brea,22.8,7.55,27.73,4.1,9.48,11,3.5,13,3.02,12.4,47,9.62,,,11.8,75.58,12.6,34.6,47.2,1.41,0.97,13.3,2.42,1,0,0,0,0,0,0,0,Moderate
6037462500,6146,Los Angeles,91104,Pasadena,16.3,5.38,31,3.48,8.71,10,3.3,11,3.03,10,59.9,8.53,5.59,0.79,14,65.54,20.3,20,53.1,4.12,0,18.1,4.47,1,0,0,0,0,1,0,1,Mild
6079011002,3409,San Luis Obispo,93401,Unincorporated San Luis Obispo County area,14.1,4.67,37.53,3.25,8.1,1.1,0.8,29,3.03,36.4,45.3,14,0.47,0.13,6.42,79.5,14,16,80.7,1,0,1.35,0.79,1,0,1,0,0,0,1,0,Mild
6037700300,6223,Los Angeles,90069,West Hollywood,17.9,5.91,18.53,3.55,8.56,4.2,6.8,18,3.03,11.7,,,,,2.33,80.94,16.7,7.75,79,2.59,0,4.35,6.27,1,0,0,0,0,0,0,0,Mild
6073021205,6813,San Diego,91901,Alpine,8.84,2.91,22.42,4.3,8.52,7.1,5.4,15,3.03,12.6,63.1,14.7,14.94,2.39,15.8,67.2,17,16,74.6,2.73,0.13,2.52,3.92,1,0,0,0,0,1,0,1,Mild
6073013605,6227,San Diego,91941,Rancho San Diego,9.92,3.27,28.58,4.29,7.52,3.1,7.5,14,3.04,12.3,94.5,21.1,49.74,12.16,8.21,71.64,20.1,18.8,74.4,0.58,0,3.2,2.91,1,0,0,0,0,0,0,0,Mild
6059099307,2557,Orange ,92648,Huntington Beach,14,4.62,32.11,3.57,11.1,10,3.2,16,3.04,12.1,0.89,0.13,0,0,6.22,73.88,19.9,10.4,74.5,0,0,13.1,1.84,1,0,0,0,0,0,0,0,Moderate
6097151800,4848,Sonoma ,95405,Santa Rosa,12.8,4.22,42.93,2.53,10.3,5.7,4.5,16,3.05,14.5,27.3,7.79,,,8.33,72.3,19.3,9.69,76.9,6.31,0,1.22,5.8,1,0,0,0,0,0,0,0,Moderate
6037194402,3579,Los Angeles,90069,Los Angeles,17.8,5.86,17.8,5.77,8.23,2.5,2.6,18,3.05,12.1,,,,,4.02,80.44,15.5,2.35,84.8,0.61,0,10.4,1.76,1,0,0,0,0,0,0,0,Mild
6001403701,2968,Alameda ,94610,Oakland,14.1,4.62,43.98,2.24,7.37,6.1,4,20,3.05,11.1,,,,,4.14,77.29,18.5,12.2,43,26.7,0,12.6,5.42,1,0,0,0,0,0,0,0,Mild
6059052520,3665,Orange ,92614,Irvine,13.5,4.45,19.46,3.93,8.27,4.2,4.5,20,3.05,10,49.5,6.56,,,14.3,68.4,17.3,14,51.7,0.33,0,26,7.78,1,0,0,0,0,0,0,0,Mild
6037276500,5674,Los Angeles,90045,Los Angeles,19.3,6.32,18.11,2.59,7.58,4.3,9.7,20,3.05,17.9,,,,,2.98,91.54,5.48,16.8,54.4,6.71,0.21,15.5,6.24,1,0,0,0,0,0,0,0,Mild
6067009106,4178,Sacramento ,95826,La Riviera,13.2,4.34,44.28,2.84,9.3,7.1,3.8,16,3.06,15.6,100,24.1,93.19,23.01,6.29,79.54,14.1,25.8,54.5,7.11,0,8.74,3.73,1,0,0,0,0,1,0,1,Mild
6079011102,5784,San Luis Obispo,93401,San Luis Obispo,16.1,5.26,39.38,3.24,8.46,6.6,3,21,3.07,20.5,65,22,,,6.88,81.38,11.7,16.9,74.2,0.55,0.61,5.33,2.39,1,0,1,0,1,1,1,1,Mild
6073018504,6595,San Diego,92054,Oceanside,18.1,5.93,33.49,2.65,12.3,3.5,5.5,14,3.07,13.2,25.4,8.24,0.04,0.01,12.3,72.46,15.1,19,71,1.23,0,4.05,4.72,1,0,0,0,0,0,0,0,Moderate
6059075815,5545,Orange ,92867,Orange,18.9,6.17,22.74,3.61,7.96,13,NA,22,3.07,11.8,72.1,24.8,,,13.2,74.7,12.1,42.7,44.9,6.2,0,4.43,1.66,1,0,0,0,0,0,0,0,Mild
6093000800,3625,Siskiyou ,96031,Unincorporated Siskiyou County area,11.3,3.7,23.63,NA,8.71,7.9,11,11,3.07,16.8,80.4,35.5,74.72,32.76,10,63.01,26.9,3.53,79.1,0.72,9.02,0.55,7.03,0,0,0,0,0,0,1,0,Mild
6073006801,2971,San Diego,92107,San Diego,16.9,5.51,26.98,4.85,6.19,2.2,3.8,21,3.08,12.1,27.8,6.98,,,9.16,77.25,13.6,8.48,68.9,9.56,0.54,4.61,7.88,1,0,0,0,0,0,0,0,Mild
6029003807,3745,Kern ,93312,Greenacres,12.8,4.17,30.38,3.63,13.9,4.3,6.8,5.1,3.09,11.2,69.2,17.6,7.81,1.19,16,69.16,14.7,16.5,80.8,0.27,0.51,0.27,1.52,1,0,0,0,0,0,0,0,High
6059052513,5728,Orange ,92604,Irvine,15.9,5.15,21.1,3.95,7.51,4.3,8.2,13,3.09,11.4,43.9,6.82,,,10.4,70.57,18.9,10,58.5,1.43,0,28.6,1.34,1,0,0,0,0,0,0,0,Mild
6087101100,5567,Santa Cruz,95060,Santa Cruz,10.8,3.49,26.03,4.91,9.04,6.3,NA,17,3.1,14.5,45.1,9.24,1.78,0.35,9.99,71.19,18.8,10.5,77.2,3.43,0.59,4.28,3.86,1,0,0,0,0,1,0,1,Mild
6079011001,5006,San Luis Obispo,93401,Unincorporated San Luis Obispo County area,7.87,2.54,39.38,3.8,8.46,7.9,1.1,16,3.1,16.8,69.9,18.4,4.23,0.42,10.3,67.92,21.7,21.8,65.1,3.52,0,4.45,4.97,1,0,0,0,0,1,0,1,Mild
6113010509,3672,Yolo ,95616,Davis,10,3.23,25.33,2.16,9.91,2.5,4.3,25,3.11,24.6,47.6,11,,,8.31,76.53,15.1,16,59.4,0.27,0,19.2,4.96,1,0,1,0,0,0,1,0,Moderate
6059062628,3812,Orange ,92612,Irvine,13.8,4.45,12.7,5.05,4.99,2.9,2.6,21,3.11,11.3,82.4,20.9,1.71,0.38,7.76,81.51,10.7,10.8,41.4,1.89,2.54,38.7,4.59,1,0,0,0,0,0,0,0,Mild
6037267404,3475,Los Angeles,90025,Los Angeles,21.9,7.05,13.1,2.44,6.2,3.4,9,27,3.11,21.5,,,,,4.2,87.51,8.29,7.71,61.2,5.87,0,17.9,7.22,1,0,0,0,0,0,1,0,Mild
6073018612,4092,San Diego,92057,Oceanside,16.8,5.41,20.72,4.38,8.42,9.1,5.7,22,3.11,19.9,42.7,8.5,25.62,5.09,13.7,73.02,13.2,34.8,57.1,3.03,0.51,3.45,1.05,1,0,0,0,0,0,0,0,Mild
6009000121,4483,Calaveras ,95222,Unincorporated Calaveras County area,15,4.81,28.46,2.51,12.1,8.1,4.4,16,3.12,13.9,65.2,19.5,30.2,9.34,5.71,63.69,30.6,8.14,84,0,1.41,0.31,6.13,1,0,0,0,0,0,0,0,Moderate
6071007306,6070,San Bernardino,92354,Loma Linda,20.6,6.59,27.88,3.83,9,7.8,3.3,14,3.13,16.4,21.2,7.26,,,13.9,69.11,16.9,29.8,30.5,15.1,0,20.3,4.18,1,0,0,0,0,0,0,0,Mild
6083001304,8127,Santa Barbara,93101,Santa Barbara,12.7,4.06,17.46,3.38,5.14,19,NA,16,3.13,10.4,64,15.7,3.59,0.65,8.02,70.14,21.8,38.8,54.8,0.32,0,4.57,1.5,1,0,0,0,0,1,0,1,Mild
6017031301,3495,El Dorado,95709,Unincorporated El Dorado County area,11.8,3.77,46.23,3.59,9.81,5.4,6.1,9.2,3.14,10.5,100,19.9,100,19.96,7.81,68.27,23.9,9.64,81.5,0.03,0.74,3.75,4.29,0,0,0,0,0,0,0,0,Moderate
6085508800,3884,Santa Clara,94085,Sunnyvale,17.6,5.62,22.16,4.61,8.7,15,1.5,8.2,3.14,12,4.79,1.67,,,10.6,82.57,6.82,27.9,29.8,1.26,0,34.3,6.62,1,0,0,0,0,0,0,0,Mild
6053013300,6199,Monterey ,93940,Monterey,12.8,4.09,34.58,2.76,7.42,16,3.3,13,3.14,21.3,28.5,6.41,0.01,0,13.3,73,13.6,31.5,52.2,2.45,0,7.71,6.03,1,0,1,0,0,0,1,0,Mild
6037406601,5550,Los Angeles,91791,West Covina,15.6,4.96,36.32,2.96,9.56,11,3.4,15,3.14,13.9,73.4,21,,,12.2,73.3,14.5,58.4,17.2,3.48,0.47,18.6,1.68,1,0,0,0,0,0,0,0,Moderate
6037920012,1111,Los Angeles,91390,Unincorporated Los Angeles County area,7.93,2.52,22.22,0,10.7,8,7,NA,3.14,10,100,20,100,20,11,70.93,18,19.2,73.6,0,0,0.81,6.3,0,0,0,0,0,0,0,0,Moderate
6073018611,10106,San Diego,92057,Oceanside,16.6,5.29,17.13,4.81,7.64,11,5.7,15,3.15,12.8,99.9,22,64.55,17.2,16.1,71.22,12.6,28.8,48,3.99,0.17,15.5,3.38,1,0,0,0,0,0,0,0,Mild
6059099510,4449,Orange ,90740,Seal Beach,20,6.37,24.13,NA,11.2,9.8,1.9,8.8,3.15,12.5,100,29.7,95.33,28.01,0,19.15,80.8,6.72,71.9,2.09,0,17.3,1.82,1,1,1,1,1,1,1,1,Moderate
6045011001,2210,Mendocino ,95432,Unincorporated Mendocino County area,9.38,2.97,23.48,0,8.48,2.6,9,24,3.16,18,98.9,36.4,97.41,35.84,3.94,63.71,32.3,5.7,85.3,0,0,6.11,2.81,0,0,0,0,0,0,0,0,Mild
6097153600,6265,Sonoma ,95472,Unincorporated Sonoma County area,11.7,3.71,36.41,4,8,11,3.4,17,3.16,10.2,99.3,23.9,93.67,22.74,8.91,67.13,23.9,17,77.6,0.11,0.34,0.52,4.36,0,0,0,0,0,0,0,0,Mild
6075016500,5267,San Francisco,94117,San Francisco,12.2,3.87,41.46,3.62,7.92,5.6,5.9,10,3.16,10.8,,,,,6.7,79.46,13.8,7.97,69.3,5.18,0,11.1,6.36,1,0,0,0,0,0,0,0,Mild
6111001602,2503,Ventura ,93003,San Buenaventura (Ventura),13.4,4.25,40.5,4.86,8.93,6.2,2.4,15,3.17,12.4,68.5,18.1,,,12.9,63.56,23.4,22.5,73,0.2,0,1,3.16,1,0,0,0,0,0,0,0,Mild
6037265410,1495,Los Angeles,90049,Los Angeles,17.5,5.54,15.21,6.14,8.62,0,5.4,14,3.17,11.3,100,24.4,16.61,4.7,16.9,66.82,16.1,6.49,79.6,0,0,9.7,4.21,1,0,0,0,0,0,0,0,Mild
6017030602,7911,El Dorado,95634,Unincorporated El Dorado County area,10.6,3.34,19.37,4.71,6.43,8.4,7.7,12,3.17,11.7,94.7,32.4,86.08,30.22,11.9,69.93,18.1,10.4,86.2,0.42,0.29,0.56,2.07,0,0,0,0,0,0,0,0,Mild
6037463602,6057,Los Angeles,91105,Pasadena,18.3,5.78,16.62,5.34,5.88,3.8,1.6,19,3.18,15.1,9.58,4.87,,,10.7,77.08,12.2,17.3,37.9,9.33,0,31.9,3.43,1,0,0,0,0,0,0,0,Mild
6061021128,2951,Placer ,95677,Rocklin,7.29,2.29,39.52,2.84,12.8,4.1,4.3,17,3.19,14,17.4,2.08,,,11.3,73.84,14.7,14.8,66.7,2.27,0.34,6.57,9.18,1,0,0,0,0,0,0,0,High
6037264103,2658,Los Angeles,90049,Los Angeles,16.6,5.22,15.21,3.78,8.62,6.8,6.9,25,3.19,16.6,,,,,10.4,74.98,14.6,5.79,80.1,0.45,0.45,7.41,5.79,1,0,0,0,0,0,0,0,Mild
6023000900,5229,Humboldt ,95524,Unincorporated Humboldt County area,10.3,3.24,34.4,2.87,10.9,3.8,6.7,16,3.19,15.5,80,23.3,47.42,13.8,6.85,69.19,23.9,7.42,84.8,0.15,1.17,1.8,4.65,0,0,0,0,0,0,0,0,Moderate
6037702300,6839,Los Angeles,90405,Santa Monica,23.2,7.29,31.01,4.07,11.1,4.1,3.1,22,3.19,11.8,18.4,6.33,,,13,69.73,17.2,14.4,64.4,1.71,0.16,9.91,9.37,1,0,0,0,0,0,0,0,Moderate
6097152203,3535,Sonoma ,95404,Santa Rosa,12.1,3.79,41.89,1.84,12,2.9,2.2,24,3.19,17.9,8.29,1.88,,,9.31,69.56,21.1,12.1,73.7,2.72,3.08,1.87,6.42,1,0,0,0,0,0,1,0,Moderate
6037463900,3290,Los Angeles,91105,Pasadena,21.3,6.66,23.85,4.94,7.02,5.6,7.1,17,3.2,10.2,59,6.64,,,4.86,60.18,34.9,14.6,60.4,9.06,0.82,11.5,3.43,1,0,0,0,0,0,0,0,Mild
6083002915,834,Santa Barbara,93117,Unincorporated Santa Barbara County area,8.69,2.72,30.54,2.68,11.3,NA,NA,17,3.2,11.1,79.7,25.3,2.17,0.69,18.3,79.02,2.64,14.9,57.3,11.2,0,10.6,5.76,1,0,0,0,0,0,0,0,Moderate
6059076206,4692,Orange ,92867,Orange,18.9,5.91,29.98,3.56,10.2,11,2.5,17,3.2,10.8,1.64,0.6,,,11.5,72.66,15.8,37.6,54,0.19,0,5.97,2.15,1,0,0,0,0,0,1,0,Moderate
6057000104,3149,Nevada ,95949,Unincorporated Nevada County area,9.62,3,34.87,3.79,9.83,3.2,5.1,17,3.21,13.4,100,37.3,97.46,36.07,9.02,55.73,35.2,8.64,87.3,0,0,2.09,1.97,1,1,1,1,0,0,1,0,Moderate
6089012601,5123,Shasta ,96065,Unincorporated Shasta County area,11.5,3.6,23.94,4.85,8.93,6.8,6,12,3.21,16.6,99.4,37,98.04,36.53,10.5,64.4,25,5.95,88,0.66,3.38,0.33,1.64,0,1,1,0,0,0,1,0,Mild
6073009106,5112,San Diego,92110,San Diego,20.2,6.3,33.78,3.64,7.06,4.5,8,24,3.21,13.4,83.5,22.9,17.57,5.36,3.78,89.85,6.38,24.7,60.1,3.62,0.37,7.36,3.78,1,0,0,0,0,0,0,0,Mild
6089011801,2245,Shasta ,96073,Bella Vista,6.26,1.94,27.09,5.17,9.68,7.6,3.7,15,3.22,14,96.2,26.5,85.86,24.32,6.82,65.52,27.6,7.13,87.2,0.62,1.07,2.85,1.07,0,0,0,0,0,0,0,0,Moderate
6037700200,7446,Los Angeles,90046,West Hollywood,21,6.55,27.21,3.06,13.3,1.6,2.3,26,3.22,13.8,,,,,4.78,85.59,9.63,9.91,73.2,4.85,0.58,4.86,6.51,1,0,0,0,0,0,1,0,High
6059042310,8190,Orange ,92675,San Juan Capistrano,19.8,6.16,17.22,3.41,9.25,11,1.7,29,3.22,11.2,52.1,17.5,,,11.9,66.37,21.6,33,59,0,0.5,1.53,5.86,1,0,0,0,0,1,0,1,Mild
